YEAR,MO,DY,HR,WS50M,Location,Latitude ,Longitude 
2013,1,20,4,6.25,Marsabit ,2.3286,37.9837
2013,1,20,5,6.19,Marsabit ,2.3286,37.9837
2013,1,20,6,6.43,Marsabit ,2.3286,37.9837
2013,1,20,7,6.25,Marsabit ,2.3286,37.9837
2013,1,20,8,7.64,Marsabit ,2.3286,37.9837
2013,1,20,9,7.48,Marsabit ,2.3286,37.9837
2013,1,20,10,7.6,Marsabit ,2.3286,37.9837
2013,1,20,11,7.6,Marsabit ,2.3286,37.9837
2013,1,20,12,7.22,Marsabit ,2.3286,37.9837
2013,1,20,13,6.8,Marsabit ,2.3286,37.9837
2013,1,20,14,6.59,Marsabit ,2.3286,37.9837
2013,1,20,15,6.55,Marsabit ,2.3286,37.9837
2013,1,20,16,6.62,Marsabit ,2.3286,37.9837
2013,1,20,17,6.63,Marsabit ,2.3286,37.9837
2013,1,20,18,7.39,Marsabit ,2.3286,37.9837
2013,1,20,19,8.36,Marsabit ,2.3286,37.9837
2013,1,20,20,8.94,Marsabit ,2.3286,37.9837
2013,1,20,21,9.36,Marsabit ,2.3286,37.9837
2013,1,20,22,9.56,Marsabit ,2.3286,37.9837
2013,1,20,23,9.58,Marsabit ,2.3286,37.9837
2013,1,21,0,9.32,Marsabit ,2.3286,37.9837
2013,1,21,1,8.41,Marsabit ,2.3286,37.9837
2013,1,21,2,7.37,Marsabit ,2.3286,37.9837
2013,1,21,3,6.77,Marsabit ,2.3286,37.9837
2013,1,21,4,6.43,Marsabit ,2.3286,37.9837
2013,1,21,5,6.39,Marsabit ,2.3286,37.9837
2013,1,21,6,6.39,Marsabit ,2.3286,37.9837
2013,1,21,7,6.01,Marsabit ,2.3286,37.9837
2013,1,21,8,7.53,Marsabit ,2.3286,37.9837
2013,1,21,9,7.62,Marsabit ,2.3286,37.9837
2013,1,21,10,7.69,Marsabit ,2.3286,37.9837
2013,1,21,11,7.61,Marsabit ,2.3286,37.9837
2013,1,21,12,7.24,Marsabit ,2.3286,37.9837
2013,1,21,13,6.82,Marsabit ,2.3286,37.9837
2013,1,21,14,6.53,Marsabit ,2.3286,37.9837
2013,1,21,15,6.45,Marsabit ,2.3286,37.9837
2013,1,21,16,6.56,Marsabit ,2.3286,37.9837
2013,1,21,17,6.69,Marsabit ,2.3286,37.9837
2013,1,21,18,7.32,Marsabit ,2.3286,37.9837
2013,1,21,19,8.18,Marsabit ,2.3286,37.9837
2013,1,21,20,8.48,Marsabit ,2.3286,37.9837
2013,1,21,21,8.51,Marsabit ,2.3286,37.9837
2013,1,21,22,8.5,Marsabit ,2.3286,37.9837
2013,1,21,23,8.38,Marsabit ,2.3286,37.9837
2013,1,22,0,7.93,Marsabit ,2.3286,37.9837
2013,1,22,1,7.22,Marsabit ,2.3286,37.9837
2013,1,22,2,6.87,Marsabit ,2.3286,37.9837
2013,1,22,3,6.81,Marsabit ,2.3286,37.9837
2013,1,22,4,6.94,Marsabit ,2.3286,37.9837
2013,1,22,5,7.11,Marsabit ,2.3286,37.9837
2013,1,22,6,7.14,Marsabit ,2.3286,37.9837
2013,1,22,7,6.43,Marsabit ,2.3286,37.9837
2013,1,22,8,7.68,Marsabit ,2.3286,37.9837
2013,1,22,9,8.57,Marsabit ,2.3286,37.9837
2013,1,22,10,8.62,Marsabit ,2.3286,37.9837
2013,1,22,11,8.39,Marsabit ,2.3286,37.9837
2013,1,22,12,7.84,Marsabit ,2.3286,37.9837
2013,1,22,13,7.2,Marsabit ,2.3286,37.9837
2013,1,22,14,6.72,Marsabit ,2.3286,37.9837
2013,1,22,15,6.44,Marsabit ,2.3286,37.9837
2013,1,22,16,6.39,Marsabit ,2.3286,37.9837
2013,1,22,17,6.37,Marsabit ,2.3286,37.9837
2013,1,22,18,6.97,Marsabit ,2.3286,37.9837
2013,1,22,19,7.78,Marsabit ,2.3286,37.9837
2013,1,22,20,8.01,Marsabit ,2.3286,37.9837
2013,1,22,21,7.89,Marsabit ,2.3286,37.9837
2013,1,22,22,7.72,Marsabit ,2.3286,37.9837
2013,1,22,23,7.59,Marsabit ,2.3286,37.9837
2013,1,23,0,7.2,Marsabit ,2.3286,37.9837
2013,1,23,1,6.85,Marsabit ,2.3286,37.9837
2013,1,23,2,6.68,Marsabit ,2.3286,37.9837
2013,1,23,3,7.09,Marsabit ,2.3286,37.9837
2013,1,23,4,7.64,Marsabit ,2.3286,37.9837
2013,1,23,5,7.55,Marsabit ,2.3286,37.9837
2013,1,23,6,6.94,Marsabit ,2.3286,37.9837
2013,1,23,7,6.11,Marsabit ,2.3286,37.9837
2013,1,23,8,7.99,Marsabit ,2.3286,37.9837
2013,1,23,9,8.79,Marsabit ,2.3286,37.9837
2013,1,23,10,9.03,Marsabit ,2.3286,37.9837
2013,1,23,11,8.94,Marsabit ,2.3286,37.9837
2013,1,23,12,8.45,Marsabit ,2.3286,37.9837
2013,1,23,13,7.9,Marsabit ,2.3286,37.9837
2013,1,23,14,7.51,Marsabit ,2.3286,37.9837
2013,1,23,15,7.28,Marsabit ,2.3286,37.9837
2013,1,23,16,7.14,Marsabit ,2.3286,37.9837
2013,1,23,17,6.87,Marsabit ,2.3286,37.9837
2013,1,23,18,6.88,Marsabit ,2.3286,37.9837
2013,1,23,19,7.42,Marsabit ,2.3286,37.9837
2013,1,23,20,7.97,Marsabit ,2.3286,37.9837
2013,1,23,21,8.87,Marsabit ,2.3286,37.9837
2013,1,23,22,9.86,Marsabit ,2.3286,37.9837
2013,1,23,23,10.26,Marsabit ,2.3286,37.9837
2013,1,24,0,9.25,Marsabit ,2.3286,37.9837
2013,1,24,1,8.76,Marsabit ,2.3286,37.9837
2013,1,24,2,7.96,Marsabit ,2.3286,37.9837
2013,1,24,3,7.48,Marsabit ,2.3286,37.9837
2013,1,24,4,7.43,Marsabit ,2.3286,37.9837
2013,1,24,5,7.59,Marsabit ,2.3286,37.9837
2013,1,24,6,7.23,Marsabit ,2.3286,37.9837
2013,1,24,7,6.9,Marsabit ,2.3286,37.9837
2013,1,24,8,8.24,Marsabit ,2.3286,37.9837
2013,1,24,9,8.5,Marsabit ,2.3286,37.9837
2013,1,24,10,8.71,Marsabit ,2.3286,37.9837
2013,1,24,11,8.8,Marsabit ,2.3286,37.9837
2013,1,24,12,8.72,Marsabit ,2.3286,37.9837
2013,1,24,13,8.55,Marsabit ,2.3286,37.9837
2013,1,24,14,8.42,Marsabit ,2.3286,37.9837
2013,1,24,15,8.36,Marsabit ,2.3286,37.9837
2013,1,24,16,8.34,Marsabit ,2.3286,37.9837
2013,1,24,17,8.12,Marsabit ,2.3286,37.9837
2013,1,24,18,8.03,Marsabit ,2.3286,37.9837
2013,1,24,19,8.45,Marsabit ,2.3286,37.9837
2013,1,24,20,8.7,Marsabit ,2.3286,37.9837
2013,1,24,21,8.85,Marsabit ,2.3286,37.9837
2013,1,24,22,8.94,Marsabit ,2.3286,37.9837
2013,1,24,23,8.69,Marsabit ,2.3286,37.9837
2013,1,25,0,8.11,Marsabit ,2.3286,37.9837
2013,1,25,1,7.6,Marsabit ,2.3286,37.9837
2013,1,25,2,7.13,Marsabit ,2.3286,37.9837
2013,1,25,3,6.81,Marsabit ,2.3286,37.9837
2013,1,25,4,6.49,Marsabit ,2.3286,37.9837
2013,1,25,5,6.64,Marsabit ,2.3286,37.9837
2013,1,25,6,7.47,Marsabit ,2.3286,37.9837
2013,1,25,7,7.22,Marsabit ,2.3286,37.9837
2013,1,25,8,8.22,Marsabit ,2.3286,37.9837
2013,1,25,9,8.11,Marsabit ,2.3286,37.9837
2013,1,25,10,7.89,Marsabit ,2.3286,37.9837
2013,1,25,11,7.38,Marsabit ,2.3286,37.9837
2013,1,25,12,6.77,Marsabit ,2.3286,37.9837
2013,1,25,13,6.38,Marsabit ,2.3286,37.9837
2013,1,25,14,6.18,Marsabit ,2.3286,37.9837
2013,1,25,15,6.19,Marsabit ,2.3286,37.9837
2013,1,25,16,6.42,Marsabit ,2.3286,37.9837
2013,1,25,17,6.8,Marsabit ,2.3286,37.9837
2013,1,25,18,7.58,Marsabit ,2.3286,37.9837
2013,1,25,19,8.47,Marsabit ,2.3286,37.9837
2013,1,25,20,8.84,Marsabit ,2.3286,37.9837
2013,1,25,21,8.97,Marsabit ,2.3286,37.9837
2013,1,25,22,8.78,Marsabit ,2.3286,37.9837
2013,1,25,23,8.38,Marsabit ,2.3286,37.9837
2013,1,26,0,7.88,Marsabit ,2.3286,37.9837
2013,1,26,1,7.42,Marsabit ,2.3286,37.9837
2013,1,26,2,7.08,Marsabit ,2.3286,37.9837
2013,1,26,3,6.7,Marsabit ,2.3286,37.9837
2013,1,26,4,6.94,Marsabit ,2.3286,37.9837
2013,1,26,5,7.83,Marsabit ,2.3286,37.9837
2013,1,26,6,8.01,Marsabit ,2.3286,37.9837
2013,1,26,7,8.15,Marsabit ,2.3286,37.9837
2013,1,26,8,8.52,Marsabit ,2.3286,37.9837
2013,1,26,9,8.23,Marsabit ,2.3286,37.9837
2013,1,26,10,8.05,Marsabit ,2.3286,37.9837
2013,1,26,11,7.78,Marsabit ,2.3286,37.9837
2013,1,26,12,7.25,Marsabit ,2.3286,37.9837
2013,1,26,13,6.72,Marsabit ,2.3286,37.9837
2013,1,26,14,6.31,Marsabit ,2.3286,37.9837
2013,1,26,15,6.15,Marsabit ,2.3286,37.9837
2013,1,26,16,6.37,Marsabit ,2.3286,37.9837
2013,1,26,17,6.75,Marsabit ,2.3286,37.9837
2013,1,26,18,7.42,Marsabit ,2.3286,37.9837
2013,1,26,19,8.23,Marsabit ,2.3286,37.9837
2013,1,26,20,8.56,Marsabit ,2.3286,37.9837
2013,1,26,21,8.69,Marsabit ,2.3286,37.9837
2013,1,26,22,8.79,Marsabit ,2.3286,37.9837
2013,1,26,23,8.91,Marsabit ,2.3286,37.9837
2013,1,27,0,8.91,Marsabit ,2.3286,37.9837
2013,1,27,1,8.37,Marsabit ,2.3286,37.9837
2013,1,27,2,7.74,Marsabit ,2.3286,37.9837
2013,1,27,3,7.46,Marsabit ,2.3286,37.9837
2013,1,27,4,7.27,Marsabit ,2.3286,37.9837
2013,1,27,5,7.24,Marsabit ,2.3286,37.9837
2013,1,27,6,7.45,Marsabit ,2.3286,37.9837
2013,1,27,7,8.29,Marsabit ,2.3286,37.9837
2013,1,27,8,9.6,Marsabit ,2.3286,37.9837
2013,1,27,9,9.2,Marsabit ,2.3286,37.9837
2013,1,27,10,8.77,Marsabit ,2.3286,37.9837
2013,1,27,11,8.23,Marsabit ,2.3286,37.9837
2013,1,27,12,7.56,Marsabit ,2.3286,37.9837
2013,1,27,13,6.95,Marsabit ,2.3286,37.9837
2013,1,27,14,6.51,Marsabit ,2.3286,37.9837
2013,1,27,15,6.24,Marsabit ,2.3286,37.9837
2013,1,27,16,6.19,Marsabit ,2.3286,37.9837
2013,1,27,17,6.39,Marsabit ,2.3286,37.9837
2013,1,27,18,7.2,Marsabit ,2.3286,37.9837
2013,1,27,19,8.26,Marsabit ,2.3286,37.9837
2013,1,27,20,8.69,Marsabit ,2.3286,37.9837
2013,1,27,21,8.74,Marsabit ,2.3286,37.9837
2013,1,27,22,8.59,Marsabit ,2.3286,37.9837
2013,1,27,23,8.32,Marsabit ,2.3286,37.9837
2013,1,28,0,7.82,Marsabit ,2.3286,37.9837
2013,1,28,1,7.42,Marsabit ,2.3286,37.9837
2013,1,28,2,7.16,Marsabit ,2.3286,37.9837
2013,1,28,3,7.03,Marsabit ,2.3286,37.9837
2013,1,28,4,7.34,Marsabit ,2.3286,37.9837
2013,1,28,5,7.87,Marsabit ,2.3286,37.9837
2013,1,28,6,7.68,Marsabit ,2.3286,37.9837
2013,1,28,7,8.87,Marsabit ,2.3286,37.9837
2013,1,28,8,9.3,Marsabit ,2.3286,37.9837
2013,1,28,9,8.73,Marsabit ,2.3286,37.9837
2013,1,28,10,8.2,Marsabit ,2.3286,37.9837
2013,1,28,11,7.78,Marsabit ,2.3286,37.9837
2013,1,28,12,7.33,Marsabit ,2.3286,37.9837
2013,1,28,13,6.88,Marsabit ,2.3286,37.9837
2013,1,28,14,6.53,Marsabit ,2.3286,37.9837
2013,1,28,15,6.26,Marsabit ,2.3286,37.9837
2013,1,28,16,6.12,Marsabit ,2.3286,37.9837
2013,1,28,17,6.17,Marsabit ,2.3286,37.9837
2013,1,28,18,6.6,Marsabit ,2.3286,37.9837
2013,1,28,19,7.29,Marsabit ,2.3286,37.9837
2013,1,28,20,7.57,Marsabit ,2.3286,37.9837
2013,1,28,21,7.52,Marsabit ,2.3286,37.9837
2013,1,28,22,7.27,Marsabit ,2.3286,37.9837
2013,1,28,23,6.86,Marsabit ,2.3286,37.9837
2013,1,29,0,6.28,Marsabit ,2.3286,37.9837
2013,1,29,1,5.78,Marsabit ,2.3286,37.9837
2013,1,29,2,5.31,Marsabit ,2.3286,37.9837
2013,1,29,3,5.12,Marsabit ,2.3286,37.9837
2013,1,29,4,5.35,Marsabit ,2.3286,37.9837
2013,1,29,5,5.85,Marsabit ,2.3286,37.9837
2013,1,29,6,6.16,Marsabit ,2.3286,37.9837
2013,1,29,7,6.51,Marsabit ,2.3286,37.9837
2013,1,29,8,7.48,Marsabit ,2.3286,37.9837
2013,1,29,9,7.2,Marsabit ,2.3286,37.9837
2013,1,29,10,6.59,Marsabit ,2.3286,37.9837
2013,1,29,11,5.83,Marsabit ,2.3286,37.9837
2013,1,29,12,5.09,Marsabit ,2.3286,37.9837
2013,1,29,13,4.5,Marsabit ,2.3286,37.9837
2013,1,29,14,4.15,Marsabit ,2.3286,37.9837
2013,1,29,15,4.09,Marsabit ,2.3286,37.9837
2013,1,29,16,4.26,Marsabit ,2.3286,37.9837
2013,1,29,17,4.63,Marsabit ,2.3286,37.9837
2013,1,29,18,5.65,Marsabit ,2.3286,37.9837
2013,1,29,19,6.64,Marsabit ,2.3286,37.9837
2013,1,29,20,6.88,Marsabit ,2.3286,37.9837
2013,1,29,21,6.9,Marsabit ,2.3286,37.9837
2013,1,29,22,7.01,Marsabit ,2.3286,37.9837
2013,1,29,23,7.21,Marsabit ,2.3286,37.9837
2013,1,30,0,7.36,Marsabit ,2.3286,37.9837
2013,1,30,1,7.2,Marsabit ,2.3286,37.9837
2013,1,30,2,6.84,Marsabit ,2.3286,37.9837
2013,1,30,3,6.52,Marsabit ,2.3286,37.9837
2013,1,30,4,6.49,Marsabit ,2.3286,37.9837
2013,1,30,5,6.83,Marsabit ,2.3286,37.9837
2013,1,30,6,6.46,Marsabit ,2.3286,37.9837
2013,1,30,7,7.6,Marsabit ,2.3286,37.9837
2013,1,30,8,7.33,Marsabit ,2.3286,37.9837
2013,1,30,9,6.61,Marsabit ,2.3286,37.9837
2013,1,30,10,5.97,Marsabit ,2.3286,37.9837
2013,1,30,11,5.38,Marsabit ,2.3286,37.9837
2013,1,30,12,4.79,Marsabit ,2.3286,37.9837
2013,1,30,13,4.26,Marsabit ,2.3286,37.9837
2013,1,30,14,3.91,Marsabit ,2.3286,37.9837
2013,1,30,15,3.68,Marsabit ,2.3286,37.9837
2013,1,30,16,3.45,Marsabit ,2.3286,37.9837
2013,1,30,17,2.97,Marsabit ,2.3286,37.9837
2013,1,30,18,1.94,Marsabit ,2.3286,37.9837
2013,1,30,19,0.67,Marsabit ,2.3286,37.9837
2013,1,30,20,0.54,Marsabit ,2.3286,37.9837
2013,1,30,21,1.59,Marsabit ,2.3286,37.9837
2013,1,30,22,2.7,Marsabit ,2.3286,37.9837
2013,1,30,23,3.61,Marsabit ,2.3286,37.9837
2013,1,31,0,4.59,Marsabit ,2.3286,37.9837
2013,1,31,1,5.31,Marsabit ,2.3286,37.9837
2013,1,31,2,5.5,Marsabit ,2.3286,37.9837
2013,1,31,3,5.18,Marsabit ,2.3286,37.9837
2013,1,31,4,4.7,Marsabit ,2.3286,37.9837
2013,1,31,5,4.22,Marsabit ,2.3286,37.9837
2013,1,31,6,3.58,Marsabit ,2.3286,37.9837
2013,1,31,7,3.06,Marsabit ,2.3286,37.9837
2013,1,31,8,1.82,Marsabit ,2.3286,37.9837
2013,1,31,9,0.34,Marsabit ,2.3286,37.9837
2013,1,31,10,0.63,Marsabit ,2.3286,37.9837
2013,1,31,11,0.87,Marsabit ,2.3286,37.9837
2013,1,31,12,0.89,Marsabit ,2.3286,37.9837
2013,1,31,13,0.79,Marsabit ,2.3286,37.9837
2013,1,31,14,0.6,Marsabit ,2.3286,37.9837
2013,1,31,15,0.63,Marsabit ,2.3286,37.9837
2013,1,31,16,1.01,Marsabit ,2.3286,37.9837
2013,1,31,17,1.6,Marsabit ,2.3286,37.9837
2013,1,31,18,3.07,Marsabit ,2.3286,37.9837
2013,1,31,19,4.75,Marsabit ,2.3286,37.9837
2013,1,31,20,5.67,Marsabit ,2.3286,37.9837
2013,1,31,21,5.98,Marsabit ,2.3286,37.9837
2013,1,31,22,5.77,Marsabit ,2.3286,37.9837
2013,1,31,23,5.05,Marsabit ,2.3286,37.9837
2013,2,1,0,4.18,Marsabit ,2.3286,37.9837
2013,2,1,1,3.48,Marsabit ,2.3286,37.9837
2013,2,1,2,3.18,Marsabit ,2.3286,37.9837
2013,2,1,3,3.24,Marsabit ,2.3286,37.9837
2013,2,1,4,3.72,Marsabit ,2.3286,37.9837
2013,2,1,5,4.18,Marsabit ,2.3286,37.9837
2013,2,1,6,4.25,Marsabit ,2.3286,37.9837
2013,2,1,7,5.49,Marsabit ,2.3286,37.9837
2013,2,1,8,5.83,Marsabit ,2.3286,37.9837
2013,2,1,9,5.3,Marsabit ,2.3286,37.9837
2013,2,1,10,5.01,Marsabit ,2.3286,37.9837
2013,2,1,11,5,Marsabit ,2.3286,37.9837
2013,2,1,12,5.07,Marsabit ,2.3286,37.9837
2013,2,1,13,5.14,Marsabit ,2.3286,37.9837
2013,2,1,14,4.99,Marsabit ,2.3286,37.9837
2013,2,1,15,4.23,Marsabit ,2.3286,37.9837
2013,2,1,16,3.4,Marsabit ,2.3286,37.9837
2013,2,1,17,2.84,Marsabit ,2.3286,37.9837
2013,2,1,18,2.59,Marsabit ,2.3286,37.9837
2013,2,1,19,2.62,Marsabit ,2.3286,37.9837
2013,2,1,20,2.63,Marsabit ,2.3286,37.9837
2013,2,1,21,2.76,Marsabit ,2.3286,37.9837
2013,2,1,22,3.03,Marsabit ,2.3286,37.9837
2013,2,1,23,3.3,Marsabit ,2.3286,37.9837
2013,2,2,0,3.72,Marsabit ,2.3286,37.9837
2013,2,2,1,4.2,Marsabit ,2.3286,37.9837
2013,2,2,2,4.46,Marsabit ,2.3286,37.9837
2013,2,2,3,4.21,Marsabit ,2.3286,37.9837
2013,2,2,4,2.96,Marsabit ,2.3286,37.9837
2013,2,2,5,1.57,Marsabit ,2.3286,37.9837
2013,2,2,6,2.49,Marsabit ,2.3286,37.9837
2013,2,2,7,3.54,Marsabit ,2.3286,37.9837
2013,2,2,8,4.18,Marsabit ,2.3286,37.9837
2013,2,2,9,4.63,Marsabit ,2.3286,37.9837
2013,2,2,10,5.1,Marsabit ,2.3286,37.9837
2013,2,2,11,5.39,Marsabit ,2.3286,37.9837
2013,2,2,12,5.47,Marsabit ,2.3286,37.9837
2013,2,2,13,5.39,Marsabit ,2.3286,37.9837
2013,2,2,14,5.34,Marsabit ,2.3286,37.9837
2013,2,2,15,5.43,Marsabit ,2.3286,37.9837
2013,2,2,16,5.76,Marsabit ,2.3286,37.9837
2013,2,2,17,6.27,Marsabit ,2.3286,37.9837
2013,2,2,18,6.8,Marsabit ,2.3286,37.9837
2013,2,2,19,7.27,Marsabit ,2.3286,37.9837
2013,2,2,20,7.29,Marsabit ,2.3286,37.9837
2013,2,2,21,7.19,Marsabit ,2.3286,37.9837
2013,2,2,22,7.1,Marsabit ,2.3286,37.9837
2013,2,2,23,6.92,Marsabit ,2.3286,37.9837
2013,2,3,0,6.63,Marsabit ,2.3286,37.9837
2013,2,3,1,6.64,Marsabit ,2.3286,37.9837
2013,2,3,2,7.37,Marsabit ,2.3286,37.9837
2013,2,3,3,8.55,Marsabit ,2.3286,37.9837
2013,2,3,4,9.13,Marsabit ,2.3286,37.9837
2013,2,3,5,8.93,Marsabit ,2.3286,37.9837
2013,2,3,6,8,Marsabit ,2.3286,37.9837
2013,2,3,7,8.39,Marsabit ,2.3286,37.9837
2013,2,3,8,9,Marsabit ,2.3286,37.9837
2013,2,3,9,9.03,Marsabit ,2.3286,37.9837
2013,2,3,10,9.02,Marsabit ,2.3286,37.9837
2013,2,3,11,8.96,Marsabit ,2.3286,37.9837
2013,2,3,12,8.79,Marsabit ,2.3286,37.9837
2013,2,3,13,8.68,Marsabit ,2.3286,37.9837
2013,2,3,14,8.74,Marsabit ,2.3286,37.9837
2013,2,3,15,8.89,Marsabit ,2.3286,37.9837
2013,2,3,16,9.05,Marsabit ,2.3286,37.9837
2013,2,3,17,9.05,Marsabit ,2.3286,37.9837
2013,2,3,18,8.74,Marsabit ,2.3286,37.9837
2013,2,3,19,8.78,Marsabit ,2.3286,37.9837
2013,2,3,20,8.69,Marsabit ,2.3286,37.9837
2013,2,3,21,8.51,Marsabit ,2.3286,37.9837
2013,2,3,22,8.4,Marsabit ,2.3286,37.9837
2013,2,3,23,8.31,Marsabit ,2.3286,37.9837
2013,2,4,0,8.16,Marsabit ,2.3286,37.9837
2013,2,4,1,8.44,Marsabit ,2.3286,37.9837
2013,2,4,2,9.29,Marsabit ,2.3286,37.9837
2013,2,4,3,9.23,Marsabit ,2.3286,37.9837
2013,2,4,4,8.4,Marsabit ,2.3286,37.9837
2013,2,4,5,7.91,Marsabit ,2.3286,37.9837
2013,2,4,6,7.68,Marsabit ,2.3286,37.9837
2013,2,4,7,9.08,Marsabit ,2.3286,37.9837
2013,2,4,8,9.79,Marsabit ,2.3286,37.9837
2013,2,4,9,9.94,Marsabit ,2.3286,37.9837
2013,2,4,10,10.1,Marsabit ,2.3286,37.9837
2013,2,4,11,10.1,Marsabit ,2.3286,37.9837
2013,2,4,12,9.88,Marsabit ,2.3286,37.9837
2013,2,4,13,9.56,Marsabit ,2.3286,37.9837
2013,2,4,14,9.29,Marsabit ,2.3286,37.9837
2013,2,4,15,9.16,Marsabit ,2.3286,37.9837
2013,2,4,16,9.12,Marsabit ,2.3286,37.9837
2013,2,4,17,8.93,Marsabit ,2.3286,37.9837
2013,2,4,18,8.4,Marsabit ,2.3286,37.9837
2013,2,4,19,8.32,Marsabit ,2.3286,37.9837
2013,2,4,20,8.13,Marsabit ,2.3286,37.9837
2013,2,4,21,7.81,Marsabit ,2.3286,37.9837
2013,2,4,22,7.49,Marsabit ,2.3286,37.9837
2013,2,4,23,7.34,Marsabit ,2.3286,37.9837
2013,2,5,0,7.42,Marsabit ,2.3286,37.9837
2013,2,5,1,7.72,Marsabit ,2.3286,37.9837
2013,2,5,2,8.01,Marsabit ,2.3286,37.9837
2013,2,5,3,8.49,Marsabit ,2.3286,37.9837
2013,2,5,4,8.38,Marsabit ,2.3286,37.9837
2013,2,5,5,8,Marsabit ,2.3286,37.9837
2013,2,5,6,7.69,Marsabit ,2.3286,37.9837
2013,2,5,7,8.3,Marsabit ,2.3286,37.9837
2013,2,5,8,9.15,Marsabit ,2.3286,37.9837
2013,2,5,9,9.32,Marsabit ,2.3286,37.9837
2013,2,5,10,9.12,Marsabit ,2.3286,37.9837
2013,2,5,11,8.74,Marsabit ,2.3286,37.9837
2013,2,5,12,8.26,Marsabit ,2.3286,37.9837
2013,2,5,13,7.86,Marsabit ,2.3286,37.9837
2013,2,5,14,7.69,Marsabit ,2.3286,37.9837
2013,2,5,15,7.65,Marsabit ,2.3286,37.9837
2013,2,5,16,7.75,Marsabit ,2.3286,37.9837
2013,2,5,17,7.98,Marsabit ,2.3286,37.9837
2013,2,5,18,7.99,Marsabit ,2.3286,37.9837
2013,2,5,19,8.15,Marsabit ,2.3286,37.9837
2013,2,5,20,8.18,Marsabit ,2.3286,37.9837
2013,2,5,21,8.06,Marsabit ,2.3286,37.9837
2013,2,5,22,7.89,Marsabit ,2.3286,37.9837
2013,2,5,23,7.68,Marsabit ,2.3286,37.9837
2013,2,6,0,7.36,Marsabit ,2.3286,37.9837
2013,2,6,1,7.22,Marsabit ,2.3286,37.9837
2013,2,6,2,7.82,Marsabit ,2.3286,37.9837
2013,2,6,3,9.11,Marsabit ,2.3286,37.9837
2013,2,6,4,9.53,Marsabit ,2.3286,37.9837
2013,2,6,5,8.95,Marsabit ,2.3286,37.9837
2013,2,6,6,8.61,Marsabit ,2.3286,37.9837
2013,2,6,7,9.73,Marsabit ,2.3286,37.9837
2013,2,6,8,9.82,Marsabit ,2.3286,37.9837
2013,2,6,9,9.62,Marsabit ,2.3286,37.9837
2013,2,6,10,9.41,Marsabit ,2.3286,37.9837
2013,2,6,11,9.08,Marsabit ,2.3286,37.9837
2013,2,6,12,8.54,Marsabit ,2.3286,37.9837
2013,2,6,13,8.04,Marsabit ,2.3286,37.9837
2013,2,6,14,7.77,Marsabit ,2.3286,37.9837
2013,2,6,15,7.73,Marsabit ,2.3286,37.9837
2013,2,6,16,7.84,Marsabit ,2.3286,37.9837
2013,2,6,17,8.02,Marsabit ,2.3286,37.9837
2013,2,6,18,8.15,Marsabit ,2.3286,37.9837
2013,2,6,19,8.6,Marsabit ,2.3286,37.9837
2013,2,6,20,8.85,Marsabit ,2.3286,37.9837
2013,2,6,21,8.87,Marsabit ,2.3286,37.9837
2013,2,6,22,8.65,Marsabit ,2.3286,37.9837
2013,2,6,23,8.23,Marsabit ,2.3286,37.9837
2013,2,7,0,7.69,Marsabit ,2.3286,37.9837
2013,2,7,1,7.25,Marsabit ,2.3286,37.9837
2013,2,7,2,7.17,Marsabit ,2.3286,37.9837
2013,2,7,3,8.01,Marsabit ,2.3286,37.9837
2013,2,7,4,8.66,Marsabit ,2.3286,37.9837
2013,2,7,5,8.46,Marsabit ,2.3286,37.9837
2013,2,7,6,7.93,Marsabit ,2.3286,37.9837
2013,2,7,7,9.48,Marsabit ,2.3286,37.9837
2013,2,7,8,9.92,Marsabit ,2.3286,37.9837
2013,2,7,9,9.71,Marsabit ,2.3286,37.9837
2013,2,7,10,9.35,Marsabit ,2.3286,37.9837
2013,2,7,11,8.86,Marsabit ,2.3286,37.9837
2013,2,7,12,8.23,Marsabit ,2.3286,37.9837
2013,2,7,13,7.65,Marsabit ,2.3286,37.9837
2013,2,7,14,7.21,Marsabit ,2.3286,37.9837
2013,2,7,15,6.96,Marsabit ,2.3286,37.9837
2013,2,7,16,6.92,Marsabit ,2.3286,37.9837
2013,2,7,17,7.01,Marsabit ,2.3286,37.9837
2013,2,7,18,7.32,Marsabit ,2.3286,37.9837
2013,2,7,19,8.05,Marsabit ,2.3286,37.9837
2013,2,7,20,8.5,Marsabit ,2.3286,37.9837
2013,2,7,21,8.71,Marsabit ,2.3286,37.9837
2013,2,7,22,8.71,Marsabit ,2.3286,37.9837
2013,2,7,23,8.59,Marsabit ,2.3286,37.9837
2013,2,8,0,8.31,Marsabit ,2.3286,37.9837
2013,2,8,1,7.99,Marsabit ,2.3286,37.9837
2013,2,8,2,7.68,Marsabit ,2.3286,37.9837
2013,2,8,3,7.78,Marsabit ,2.3286,37.9837
2013,2,8,4,8.41,Marsabit ,2.3286,37.9837
2013,2,8,5,8.46,Marsabit ,2.3286,37.9837
2013,2,8,6,7.59,Marsabit ,2.3286,37.9837
2013,2,8,7,9.02,Marsabit ,2.3286,37.9837
2013,2,8,8,9.61,Marsabit ,2.3286,37.9837
2013,2,8,9,9.5,Marsabit ,2.3286,37.9837
2013,2,8,10,9.35,Marsabit ,2.3286,37.9837
2013,2,8,11,9.1,Marsabit ,2.3286,37.9837
2013,2,8,12,8.63,Marsabit ,2.3286,37.9837
